rental_id,rental_date,inventory_id,rental_customer_id,return_date,rental_staff_id,rental_last_update,payment_customer_id,payment_staff_id,amount,payment_date,payment_last_update
12142,"2005-08-18 00:04:12",3748,373,"2005-08-24 01:24:12",2,"2006-02-15 21:30:53",373,1,5.99,"2005-08-18 00:04:12","2006-02-15 22:17:12"
12536,"2005-08-18 14:06:06",2343,373,"2005-08-25 14:21:06",1,"2006-02-15 21:30:53",373,2,5.99,"2005-08-18 14:06:06","2006-02-15 22:17:12"
12748,"2005-08-18 22:29:05",3249,373,"2005-08-24 18:25:05",2,"2006-02-15 21:30:53",373,1,7.99,"2005-08-18 22:29:05","2006-02-15 22:17:12"
12780,"2005-08-18 23:48:16",54,373,"2005-08-20 18:13:16",2,"2006-02-15 21:30:53",373,2,0.99,"2005-08-18 23:48:16","2006-02-15 22:17:12"
13299,"2005-08-19 18:46:33",4385,373,"2005-08-22 20:45:33",1,"2006-02-15 21:30:53",373,2,2.99,"2005-08-19 18:46:33","2006-02-15 22:17:12"
13329,"2005-08-19 19:56:55",3136,373,"2005-08-25 01:19:55",2,"2006-02-15 21:30:53",373,1,3.99,"2005-08-19 19:56:55","2006-02-15 22:17:12"
13467,"2005-08-20 00:56:44",696,373,"2005-08-20 20:16:44",1,"2006-02-15 21:30:53",373,2,2.99,"2005-08-20 00:56:44","2006-02-15 22:17:12"
15014,"2005-08-22 08:43:11",3678,373,"2005-08-31 02:55:11",1,"2006-02-15 21:30:53",373,2,6.99,"2005-08-22 08:43:11","2006-02-15 22:17:12"
15068,"2005-08-22 10:50:13",3268,373,"2005-08-26 05:04:13",2,"2006-02-15 21:30:53",373,1,3.99,"2005-08-22 10:50:13","2006-02-15 22:17:13"
11739,"2006-02-14 15:16:03",4568,373,NULL,2,"2006-02-15 21:30:53",373,1,0.99,"2006-02-14 15:16:03","2006-02-15 22:17:13"
521,"2005-05-28 03:32:22",2397,374,"2005-05-28 22:37:22",1,"2006-02-15 21:30:53",374,1,0.99,"2005-05-28 03:32:22","2006-02-15 22:17:13"
910,"2005-05-30 10:46:16",2601,374,"2005-06-04 13:32:16",1,"2006-02-15 21:30:53",374,2,2.99,"2005-05-30 10:46:16","2006-02-15 22:17:13"
919,"2005-05-30 11:35:06",4052,374,"2005-06-02 13:16:06",2,"2006-02-15 21:30:53",374,2,0.99,"2005-05-30 11:35:06","2006-02-15 22:17:13"
1548,"2005-06-16 01:43:33",2094,374,"2005-06-23 22:04:33",2,"2006-02-15 21:30:53",374,1,1.99,"2005-06-16 01:43:33","2006-02-15 22:17:13"
2046,"2005-06-17 14:39:50",872,374,"2005-06-24 16:02:50",1,"2006-02-15 21:30:53",374,2,1.99,"2005-06-17 14:39:50","2006-02-15 22:17:13"
2487,"2005-06-18 21:32:54",3683,374,"2005-06-23 21:11:54",2,"2006-02-15 21:30:53",374,2,4.99,"2005-06-18 21:32:54","2006-02-15 22:17:13"
2641,"2005-06-19 09:38:33",231,374,"2005-06-22 09:55:33",1,"2006-02-15 21:30:53",374,2,2.99,"2005-06-19 09:38:33","2006-02-15 22:17:13"
3797,"2005-07-06 14:54:52",1047,374,"2005-07-10 09:50:52",2,"2006-02-15 21:30:53",374,1,1.99,"2005-07-06 14:54:52","2006-02-15 22:17:13"
5463,"2005-07-09 22:57:02",601,374,"2005-07-11 03:10:02",1,"2006-02-15 21:30:53",374,1,4.99,"2005-07-09 22:57:02","2006-02-15 22:17:13"
5570,"2005-07-10 03:46:47",2013,374,"2005-07-17 09:28:47",1,"2006-02-15 21:30:53",374,1,6.99,"2005-07-10 03:46:47","2006-02-15 22:17:13"
5591,"2005-07-10 04:25:03",378,374,"2005-07-16 04:21:03",1,"2006-02-15 21:30:53",374,2,3.99,"2005-07-10 04:25:03","2006-02-15 22:17:13"
5945,"2005-07-10 22:52:42",427,374,"2005-07-11 21:52:42",1,"2006-02-15 21:30:53",374,2,2.99,"2005-07-10 22:52:42","2006-02-15 22:17:13"
6315,"2005-07-11 18:42:49",608,374,"2005-07-12 23:19:49",2,"2006-02-15 21:30:53",374,2,0.99,"2005-07-11 18:42:49","2006-02-15 22:17:13"
7837,"2005-07-28 08:58:32",115,374,"2005-07-29 14:11:32",1,"2006-02-15 21:30:53",374,2,0.99,"2005-07-28 08:58:32","2006-02-15 22:17:13"
8586,"2005-07-29 12:16:34",2752,374,"2005-08-07 06:48:34",1,"2006-02-15 21:30:53",374,2,7.99,"2005-07-29 12:16:34","2006-02-15 22:17:13"
9113,"2005-07-30 09:09:03",3903,374,"2005-07-31 03:13:03",1,"2006-02-15 21:30:53",374,2,0.99,"2005-07-30 09:09:03","2006-02-15 22:17:13"
9866,"2005-07-31 13:13:50",3555,374,"2005-08-07 15:11:50",1,"2006-02-15 21:30:53",374,1,6.99,"2005-07-31 13:13:50","2006-02-15 22:17:13"
10695,"2005-08-01 18:16:20",3612,374,"2005-08-03 12:21:20",2,"2006-02-15 21:30:53",374,1,2.99,"2005-08-01 18:16:20","2006-02-15 22:17:13"
11619,"2005-08-17 04:03:26",3652,374,"2005-08-22 03:07:26",1,"2006-02-15 21:30:53",374,1,0.99,"2005-08-17 04:03:26","2006-02-15 22:17:13"
12696,"2005-08-18 20:13:08",3989,374,"2005-08-19 18:02:08",2,"2006-02-15 21:30:53",374,2,2.99,"2005-08-18 20:13:08","2006-02-15 22:17:14"
13337,"2005-08-19 20:06:57",3584,374,"2005-08-20 16:31:57",1,"2006-02-15 21:30:53",374,1,2.99,"2005-08-19 20:06:57","2006-02-15 22:17:14"
13734,"2005-08-20 10:29:57",4561,374,"2005-08-25 14:41:57",2,"2006-02-15 21:30:53",374,2,4.99,"2005-08-20 10:29:57","2006-02-15 22:17:14"
14524,"2005-08-21 15:05:27",4409,374,"2005-08-29 12:07:27",2,"2006-02-15 21:30:53",374,2,8.99,"2005-08-21 15:05:27","2006-02-15 22:17:14"
15053,"2005-08-22 10:13:09",1065,374,"2005-08-28 12:42:09",2,"2006-02-15 21:30:53",374,2,5.99,"2005-08-22 10:13:09","2006-02-15 22:17:14"
15200,"2005-08-22 16:22:53",1000,374,"2005-08-24 10:25:53",2,"2006-02-15 21:30:53",374,1,2.99,"2005-08-22 16:22:53","2006-02-15 22:17:14"
15202,"2005-08-22 16:26:53",2119,374,"2005-08-23 13:49:53",2,"2006-02-15 21:30:53",374,2,4.99,"2005-08-22 16:26:53","2006-02-15 22:17:14"
15366,"2005-08-22 21:45:57",1453,374,"2005-08-30 16:35:57",1,"2006-02-15 21:30:53",374,2,6.99,"2005-08-22 21:45:57","2006-02-15 22:17:14"
15966,"2006-02-14 15:16:03",4472,374,NULL,1,"2006-02-15 21:30:53",374,2,2.99,"2006-02-14 15:16:03","2006-02-15 22:17:14"
307,"2005-05-26 21:48:13",1097,375,"2005-06-04 22:24:13",1,"2006-02-15 21:30:53",375,2,8.99,"2005-05-26 21:48:13","2006-02-15 22:17:14"
412,"2005-05-27 14:17:23",1400,375,"2005-05-29 15:07:23",2,"2006-02-15 21:30:53",375,1,4.99,"2005-05-27 14:17:23","2006-02-15 22:17:14"
749,"2005-05-29 09:33:33",1146,375,"2005-05-31 11:45:33",2,"2006-02-15 21:30:53",375,2,4.99,"2005-05-29 09:33:33","2006-02-15 22:17:14"
873,"2005-05-30 05:15:20",4568,375,"2005-06-07 00:49:20",2,"2006-02-15 21:30:53",375,1,2.99,"2005-05-30 05:15:20","2006-02-15 22:17:14"
1404,"2005-06-15 16:38:53",2776,375,"2005-06-16 20:37:53",1,"2006-02-15 21:30:53",375,2,2.99,"2005-06-15 16:38:53","2006-02-15 22:17:14"
1499,"2005-06-15 21:58:07",165,375,"2005-06-22 19:37:07",2,"2006-02-15 21:30:53",375,1,5.99,"2005-06-15 21:58:07","2006-02-15 22:17:14"
2236,"2005-06-18 04:12:33",4001,375,"2005-06-23 04:07:33",1,"2006-02-15 21:30:53",375,1,4.99,"2005-06-18 04:12:33","2006-02-15 22:17:14"
3981,"2005-07-06 23:12:12",842,375,"2005-07-13 01:47:12",2,"2006-02-15 21:30:53",375,1,6.99,"2005-07-06 23:12:12","2006-02-15 22:17:14"
4335,"2005-07-07 18:33:57",1332,375,"2005-07-11 13:23:57",1,"2006-02-15 21:30:53",375,2,4.99,"2005-07-07 18:33:57","2006-02-15 22:17:14"
5474,"2005-07-09 23:23:57",3608,375,"2005-07-15 03:11:57",1,"2006-02-15 21:30:53",375,2,2.99,"2005-07-09 23:23:57","2006-02-15 22:17:14"
7856,"2005-07-28 09:48:24",2376,375,"2005-07-29 09:49:24",2,"2006-02-15 21:30:53",375,1,4.99,"2005-07-28 09:48:24","2006-02-15 22:17:14"
8900,"2005-07-30 01:07:03",3057,375,"2005-08-06 04:07:03",1,"2006-02-15 21:30:53",375,2,2.99,"2005-07-30 01:07:03","2006-02-15 22:17:14"
10274,"2005-08-01 03:16:51",2916,375,"2005-08-04 22:22:51",2,"2006-02-15 21:30:53",375,1,0.99,"2005-08-01 03:16:51","2006-02-15 22:17:15"
10589,"2005-08-01 14:11:09",4280,375,"2005-08-09 09:28:09",2,"2006-02-15 21:30:53",375,2,1.99,"2005-08-01 14:11:09","2006-02-15 22:17:15"
10640,"2005-08-01 15:44:51",3020,375,"2005-08-06 15:52:51",1,"2006-02-15 21:30:53",375,1,0.99,"2005-08-01 15:44:51","2006-02-15 22:17:15"
10672,"2005-08-01 17:10:54",3674,375,"2005-08-07 12:19:54",2,"2006-02-15 21:30:53",375,1,4.99,"2005-08-01 17:10:54","2006-02-15 22:17:15"
10859,"2005-08-02 00:11:39",277,375,"2005-08-08 19:52:39",1,"2006-02-15 21:30:53",375,1,5.99,"2005-08-02 00:11:39","2006-02-15 22:17:15"
10961,"2005-08-02 03:47:55",1416,375,"2005-08-09 02:03:55",1,"2006-02-15 21:30:53",375,1,6.99,"2005-08-02 03:47:55","2006-02-15 22:17:15"
11008,"2005-08-02 05:06:17",2831,375,"2005-08-10 01:22:17",2,"2006-02-15 21:30:53",375,2,5.99,"2005-08-02 05:06:17","2006-02-15 22:17:15"
12122,"2005-08-17 23:20:45",4030,375,"2005-08-25 04:23:45",2,"2006-02-15 21:30:53",375,2,9.99,"2005-08-17 23:20:45","2006-02-15 22:17:15"
12663,"2005-08-18 19:10:52",1163,375,"2005-08-19 15:46:52",1,"2006-02-15 21:30:53",375,2,0.99,"2005-08-18 19:10:52","2006-02-15 22:17:15"
13836,"2005-08-20 14:18:16",4271,375,"2005-08-21 18:13:16",2,"2006-02-15 21:30:53",375,1,4.99,"2005-08-20 14:18:16","2006-02-15 22:17:15"
15004,"2005-08-22 08:15:21",4464,375,"2005-08-28 10:35:21",1,"2006-02-15 21:30:53",375,1,2.99,"2005-08-22 08:15:21","2006-02-15 22:17:15"
15505,"2005-08-23 02:46:13",1144,375,"2005-08-26 23:34:13",2,"2006-02-15 21:30:53",375,1,4.99,"2005-08-23 02:46:13","2006-02-15 22:17:15"
554,"2005-05-28 08:23:16",1951,376,"2005-05-31 03:29:16",2,"2006-02-15 21:30:53",376,1,0.99,"2005-05-28 08:23:16","2006-02-15 22:17:15"
1208,"2005-06-15 02:30:03",750,376,"2005-06-18 00:04:03",1,"2006-02-15 21:30:53",376,2,0.99,"2005-06-15 02:30:03","2006-02-15 22:17:15"
2779,"2005-06-19 18:19:07",1020,376,"2005-06-23 18:25:07",2,"2006-02-15 21:30:53",376,1,0.99,"2005-06-19 18:19:07","2006-02-15 22:17:15"
3719,"2005-07-06 11:05:55",3573,376,"2005-07-11 08:10:55",2,"2006-02-15 21:30:53",376,2,2.99,"2005-07-06 11:05:55","2006-02-15 22:17:15"
4163,"2005-07-07 09:19:28",3176,376,"2005-07-10 06:47:28",2,"2006-02-15 21:30:53",376,1,0.99,"2005-07-07 09:19:28","2006-02-15 22:17:15"
4166,"2005-07-07 09:33:30",3267,376,"2005-07-16 06:06:30",1,"2006-02-15 21:30:53",376,2,8.99,"2005-07-07 09:33:30","2006-02-15 22:17:15"
4320,"2005-07-07 17:51:59",3437,376,"2005-07-13 18:39:59",1,"2006-02-15 21:30:53",376,1,3.99,"2005-07-07 17:51:59","2006-02-15 22:17:15"
4554,"2005-07-08 04:48:03",3878,376,"2005-07-16 04:34:03",1,"2006-02-15 21:30:53",376,1,5.99,"2005-07-08 04:48:03","2006-02-15 22:17:15"
4869,"2005-07-08 19:14:05",2860,376,"2005-07-15 22:27:05",1,"2006-02-15 21:30:53",376,1,4.99,"2005-07-08 19:14:05","2006-02-15 22:17:16"
5675,"2005-07-10 08:31:06",2134,376,"2005-07-17 11:48:06",1,"2006-02-15 21:30:53",376,1,4.99,"2005-07-10 08:31:06","2006-02-15 22:17:16"
6524,"2005-07-12 04:14:35",1467,376,"2005-07-17 03:59:35",2,"2006-02-15 21:30:53",376,1,6.99,"2005-07-12 04:14:35","2006-02-15 22:17:16"
6545,"2005-07-12 04:56:30",4447,376,"2005-07-20 05:41:30",1,"2006-02-15 21:30:53",376,1,8.99,"2005-07-12 04:56:30","2006-02-15 22:17:16"
6807,"2005-07-12 17:33:53",669,376,"2005-07-18 16:28:53",2,"2006-02-15 21:30:53",376,2,2.99,"2005-07-12 17:33:53","2006-02-15 22:17:16"
8269,"2005-07-29 01:26:54",2778,376,"2005-08-04 22:42:54",1,"2006-02-15 21:30:53",376,1,2.99,"2005-07-29 01:26:54","2006-02-15 22:17:16"
8420,"2005-07-29 07:00:45",4184,376,"2005-08-06 02:20:45",1,"2006-02-15 21:30:53",376,1,5.99,"2005-07-29 07:00:45","2006-02-15 22:17:16"
9773,"2005-07-31 09:56:56",4555,376,"2005-08-04 09:38:56",1,"2006-02-15 21:30:53",376,1,4.99,"2005-07-31 09:56:56","2006-02-15 22:17:16"
9828,"2005-07-31 11:56:57",3845,376,"2005-08-02 17:05:57",1,"2006-02-15 21:30:53",376,1,2.99,"2005-07-31 11:56:57","2006-02-15 22:17:16"
9872,"2005-07-31 13:27:55",1021,376,"2005-08-04 14:33:55",1,"2006-02-15 21:30:53",376,1,0.99,"2005-07-31 13:27:55","2006-02-15 22:17:16"
10413,"2005-08-01 07:59:39",1018,376,"2005-08-08 03:55:39",1,"2006-02-15 21:30:53",376,2,3.99,"2005-08-01 07:59:39","2006-02-15 22:17:16"
10810,"2005-08-01 22:40:39",2314,376,"2005-08-06 19:47:39",1,"2006-02-15 21:30:53",376,1,3.99,"2005-08-01 22:40:39","2006-02-15 22:17:16"
11144,"2005-08-02 09:39:17",2724,376,"2005-08-03 11:53:17",2,"2006-02-15 21:30:53",376,1,4.99,"2005-08-02 09:39:17","2006-02-15 22:17:16"
11792,"2005-08-17 11:03:53",3703,376,"2005-08-26 06:34:53",1,"2006-02-15 21:30:53",376,2,4.99,"2005-08-17 11:03:53","2006-02-15 22:17:16"
11851,"2005-08-17 13:30:27",3225,376,"2005-08-20 15:34:27",2,"2006-02-15 21:30:53",376,1,4.99,"2005-08-17 13:30:27","2006-02-15 22:17:16"
13009,"2005-08-19 07:50:35",677,376,"2005-08-21 06:04:35",1,"2006-02-15 21:30:53",376,1,0.99,"2005-08-19 07:50:35","2006-02-15 22:17:16"
13141,"2005-08-19 12:41:41",4545,376,"2005-08-21 08:17:41",2,"2006-02-15 21:30:53",376,1,0.99,"2005-08-19 12:41:41","2006-02-15 22:17:16"
13761,"2005-08-20 11:28:50",3149,376,"2005-08-21 12:05:50",2,"2006-02-15 21:30:53",376,2,4.99,"2005-08-20 11:28:50","2006-02-15 22:17:16"
15107,"2005-08-22 12:05:02",2378,376,"2005-08-23 11:09:02",1,"2006-02-15 21:30:53",376,1,4.99,"2005-08-22 12:05:02","2006-02-15 22:17:16"
15382,"2005-08-22 22:30:50",333,376,"2005-08-24 04:07:50",2,"2006-02-15 21:30:53",376,1,2.99,"2005-08-22 22:30:50","2006-02-15 22:17:16"
2556,"2005-06-19 03:07:32",125,377,"2005-06-23 23:09:32",1,"2006-02-15 21:30:53",377,2,3.99,"2005-06-19 03:07:32","2006-02-15 22:17:16"
3080,"2005-06-20 15:22:32",118,377,"2005-06-24 11:08:32",1,"2006-02-15 21:30:53",377,1,1.99,"2005-06-20 15:22:32","2006-02-15 22:17:17"
3086,"2005-06-20 15:42:40",4437,377,"2005-06-25 19:21:40",1,"2006-02-15 21:30:53",377,2,0.99,"2005-06-20 15:42:40","2006-02-15 22:17:17"
3136,"2005-06-20 19:39:08",3349,377,"2005-06-22 23:35:08",2,"2006-02-15 21:30:53",377,2,2.99,"2005-06-20 19:39:08","2006-02-15 22:17:17"
3443,"2005-06-21 20:19:00",1639,377,"2005-06-30 15:39:00",1,"2006-02-15 21:30:53",377,2,4.99,"2005-06-21 20:19:00","2006-02-15 22:17:17"
3858,"2005-07-06 17:17:57",829,377,"2005-07-10 23:10:57",2,"2006-02-15 21:30:53",377,1,2.99,"2005-07-06 17:17:57","2006-02-15 22:17:17"
4053,"2005-07-07 03:39:22",2889,377,"2005-07-09 22:32:22",1,"2006-02-15 21:30:53",377,2,0.99,"2005-07-07 03:39:22","2006-02-15 22:17:17"
4077,"2005-07-07 04:53:40",2445,377,"2005-07-09 09:56:40",2,"2006-02-15 21:30:53",377,1,0.99,"2005-07-07 04:53:40","2006-02-15 22:17:17"
4225,"2005-07-07 12:24:37",1766,377,"2005-07-12 06:47:37",2,"2006-02-15 21:30:53",377,1,0.99,"2005-07-07 12:24:37","2006-02-15 22:17:17"
6893,"2005-07-12 21:20:11",2611,377,"2005-07-21 18:55:11",2,"2006-02-15 21:30:53",377,2,7.99,"2005-07-12 21:20:11","2006-02-15 22:17:17"
7697,"2005-07-28 03:43:45",3966,377,"2005-08-03 07:55:45",2,"2006-02-15 21:30:53",377,1,1.99,"2005-07-28 03:43:45","2006-02-15 22:17:17"
8018,"2005-07-28 15:36:48",4129,377,"2005-08-06 20:04:48",1,"2006-02-15 21:30:53",377,2,10.99,"2005-07-28 15:36:48","2006-02-15 22:17:17"
8916,"2005-07-30 01:42:21",3852,377,"2005-08-03 05:28:21",1,"2006-02-15 21:30:53",377,2,4.99,"2005-07-30 01:42:21","2006-02-15 22:17:17"
9461,"2005-07-30 22:29:13",1679,377,"2005-08-05 20:55:13",2,"2006-02-15 21:30:53",377,2,3.99,"2005-07-30 22:29:13","2006-02-15 22:17:17"
9564,"2005-07-31 02:31:37",383,377,"2005-08-03 22:57:37",2,"2006-02-15 21:30:53",377,1,0.99,"2005-07-31 02:31:37","2006-02-15 22:17:17"
10013,"2005-07-31 18:08:21",2364,377,"2005-08-08 13:22:21",2,"2006-02-15 21:30:53",377,1,4.99,"2005-07-31 18:08:21","2006-02-15 22:17:17"
10183,"2005-08-01 00:08:01",4319,377,"2005-08-09 20:41:01",1,"2006-02-15 21:30:53",377,1,8.99,"2005-08-01 00:08:01","2006-02-15 22:17:17"
10738,"2005-08-01 19:39:08",544,377,"2005-08-10 20:37:08",1,"2006-02-15 21:30:53",377,1,3.99,"2005-08-01 19:39:08","2006-02-15 22:17:17"
10943,"2005-08-02 03:17:29",1036,377,"2005-08-03 00:50:29",2,"2006-02-15 21:30:53",377,1,2.99,"2005-08-02 03:17:29","2006-02-15 22:17:17"
12390,"2005-08-18 08:51:42",3603,377,"2005-08-23 13:06:42",1,"2006-02-15 21:30:53",377,1,1.99,"2005-08-18 08:51:42","2006-02-15 22:17:17"
12549,"2005-08-18 14:38:07",1010,377,"2005-08-21 08:45:07",1,"2006-02-15 21:30:53",377,1,4.99,"2005-08-18 14:38:07","2006-02-15 22:17:17"
13249,"2005-08-19 16:47:41",3084,377,"2005-08-20 13:30:41",1,"2006-02-15 21:30:53",377,1,2.99,"2005-08-19 16:47:41","2006-02-15 22:17:17"
13275,"2005-08-19 17:53:38",710,377,"2005-08-23 16:29:38",2,"2006-02-15 21:30:53",377,1,0.99,"2005-08-19 17:53:38","2006-02-15 22:17:18"
15088,"2005-08-22 11:28:26",4199,377,"2005-08-24 15:46:26",2,"2006-02-15 21:30:53",377,2,0.99,"2005-08-22 11:28:26","2006-02-15 22:17:18"
15995,"2005-08-23 20:29:56",1122,377,"2005-08-30 18:09:56",1,"2006-02-15 21:30:53",377,1,0.99,"2005-08-23 20:29:56","2006-02-15 22:17:18"
15999,"2005-08-23 20:44:10",2584,377,"2005-08-31 02:38:10",2,"2006-02-15 21:30:53",377,1,7.99,"2005-08-23 20:44:10","2006-02-15 22:17:18"
347,"2005-05-27 04:40:33",1625,378,"2005-05-28 09:56:33",2,"2006-02-15 21:30:53",378,1,0.99,"2005-05-27 04:40:33","2006-02-15 22:17:18"
1623,"2005-06-16 07:48:50",4485,378,"2005-06-17 03:53:50",2,"2006-02-15 21:30:53",378,2,4.99,"2005-06-16 07:48:50","2006-02-15 22:17:18"
1662,"2005-06-16 10:13:35",3552,378,"2005-06-23 13:54:35",1,"2006-02-15 21:30:53",378,1,5.99,"2005-06-16 10:13:35","2006-02-15 22:17:18"
2134,"2005-06-17 21:13:44",1699,378,"2005-06-26 16:28:44",2,"2006-02-15 21:30:53",378,2,7.99,"2005-06-17 21:13:44","2006-02-15 22:17:18"
2713,"2005-06-19 14:23:09",3979,378,"2005-06-20 17:55:09",1,"2006-02-15 21:30:53",378,2,4.99,"2005-06-19 14:23:09","2006-02-15 22:17:18"
3759,"2005-07-06 12:46:38",4165,378,"2005-07-10 11:31:38",1,"2006-02-15 21:30:53",378,1,4.99,"2005-07-06 12:46:38","2006-02-15 22:17:18"
4755,"2005-07-08 14:23:41",661,378,"2005-07-10 19:35:41",1,"2006-02-15 21:30:53",378,2,0.99,"2005-07-08 14:23:41","2006-02-15 22:17:18"
5578,"2005-07-10 04:00:31",4543,378,"2005-07-16 08:06:31",2,"2006-02-15 21:30:53",378,1,1.99,"2005-07-10 04:00:31","2006-02-15 22:17:18"
6233,"2005-07-11 14:10:47",3731,378,"2005-07-15 15:13:47",2,"2006-02-15 21:30:53",378,2,1.99,"2005-07-11 14:10:47","2006-02-15 22:17:18"
7888,"2005-07-28 10:40:24",545,378,"2005-08-01 16:18:24",1,"2006-02-15 21:30:53",378,1,0.99,"2005-07-28 10:40:24","2006-02-15 22:17:18"
8740,"2005-07-29 18:41:31",3781,378,"2005-08-01 18:38:31",1,"2006-02-15 21:30:53",378,2,2.99,"2005-07-29 18:41:31","2006-02-15 22:17:18"
9668,"2005-07-31 06:31:03",1647,378,"2005-08-07 06:19:03",2,"2006-02-15 21:30:53",378,2,3.99,"2005-07-31 06:31:03","2006-02-15 22:17:18"
9868,"2005-07-31 13:20:08",266,378,"2005-08-01 18:17:08",2,"2006-02-15 21:30:53",378,1,2.99,"2005-07-31 13:20:08","2006-02-15 22:17:18"
10917,"2005-08-02 02:06:18",3146,378,"2005-08-03 22:42:18",1,"2006-02-15 21:30:53",378,1,4.99,"2005-08-02 02:06:18","2006-02-15 22:17:18"
11111,"2005-08-02 08:21:27",334,378,"2005-08-06 07:48:27",2,"2006-02-15 21:30:53",378,1,4.99,"2005-08-02 08:21:27","2006-02-15 22:17:18"
12596,"2005-08-18 16:29:35",3662,378,"2005-08-24 16:48:35",1,"2006-02-15 21:30:53",378,1,2.99,"2005-08-18 16:29:35","2006-02-15 22:17:18"
12828,"2005-08-19 01:37:47",4208,378,"2005-08-24 22:31:47",2,"2006-02-15 21:30:53",378,1,4.99,"2005-08-19 01:37:47","2006-02-15 22:17:19"
14502,"2005-08-21 14:22:28",2986,378,"2005-08-23 10:40:28",1,"2006-02-15 21:30:53",378,2,4.99,"2005-08-21 14:22:28","2006-02-15 22:17:19"
14971,"2005-08-22 06:52:49",1883,378,"2005-08-28 06:27:49",2,"2006-02-15 21:30:53",378,1,2.99,"2005-08-22 06:52:49","2006-02-15 22:17:19"
209,"2005-05-26 08:14:01",729,379,"2005-05-27 09:00:01",1,"2006-02-15 21:30:53",379,2,4.99,"2005-05-26 08:14:01","2006-02-15 22:17:19"
863,"2005-05-30 03:14:59",3999,379,"2005-06-05 04:34:59",2,"2006-02-15 21:30:53",379,1,4.99,"2005-05-30 03:14:59","2006-02-15 22:17:19"
1383,"2005-06-15 15:20:06",1281,379,"2005-06-24 18:42:06",2,"2006-02-15 21:30:53",379,1,8.99,"2005-06-15 15:20:06","2006-02-15 22:17:19"
2313,"2005-06-18 08:56:45",3134,379,"2005-06-26 10:30:45",2,"2006-02-15 21:30:53",379,1,5.99,"2005-06-18 08:56:45","2006-02-15 22:17:19"
2926,"2005-06-20 04:37:45",1055,379,"2005-06-26 02:17:45",1,"2006-02-15 21:30:53",379,1,2.99,"2005-06-20 04:37:45","2006-02-15 22:17:19"
3788,"2005-07-06 14:02:02",1363,379,"2005-07-10 18:24:02",1,"2006-02-15 21:30:53",379,1,4.99,"2005-07-06 14:02:02","2006-02-15 22:17:19"
4740,"2005-07-08 13:30:35",2559,379,"2005-07-14 18:43:35",1,"2006-02-15 21:30:53",379,2,2.99,"2005-07-08 13:30:35","2006-02-15 22:17:19"
5402,"2005-07-09 20:01:58",4450,379,"2005-07-10 14:07:58",1,"2006-02-15 21:30:53",379,1,4.99,"2005-07-09 20:01:58","2006-02-15 22:17:19"
6235,"2005-07-11 14:17:51",2659,379,"2005-07-17 11:14:51",2,"2006-02-15 21:30:53",379,1,7.99,"2005-07-11 14:17:51","2006-02-15 22:17:19"
7041,"2005-07-27 03:18:32",4212,379,"2005-07-30 06:40:32",2,"2006-02-15 21:30:53",379,2,4.99,"2005-07-27 03:18:32","2006-02-15 22:17:19"
10041,"2005-07-31 19:01:02",2994,379,"2005-08-07 21:32:02",1,"2006-02-15 21:30:53",379,1,4.99,"2005-07-31 19:01:02","2006-02-15 22:17:19"
11457,"2005-08-02 21:14:16",1642,379,"2005-08-10 02:39:16",2,"2006-02-15 21:30:53",379,2,3.99,"2005-08-02 21:14:16","2006-02-15 22:17:19"
12503,"2005-08-18 13:16:46",3548,379,"2005-08-19 10:24:46",2,"2006-02-15 21:30:53",379,1,4.99,"2005-08-18 13:16:46","2006-02-15 22:17:19"
13334,"2005-08-19 20:02:33",461,379,"2005-08-22 00:45:33",1,"2006-02-15 21:30:53",379,1,0.99,"2005-08-19 20:02:33","2006-02-15 22:17:19"
13397,"2005-08-19 22:06:35",3863,379,"2005-08-29 01:11:35",2,"2006-02-15 21:30:53",379,2,7.99,"2005-08-19 22:06:35","2006-02-15 22:17:19"
13485,"2005-08-20 01:20:14",3802,379,"2005-08-22 01:28:14",2,"2006-02-15 21:30:53",379,1,0.99,"2005-08-20 01:20:14","2006-02-15 22:17:19"
14011,"2005-08-20 20:32:56",1212,379,"2005-08-28 21:44:56",1,"2006-02-15 21:30:53",379,1,5.99,"2005-08-20 20:32:56","2006-02-15 22:17:19"
14152,"2005-08-21 02:23:50",2561,379,"2005-08-25 06:05:50",1,"2006-02-15 21:30:53",379,2,2.99,"2005-08-21 02:23:50","2006-02-15 22:17:19"
14470,"2005-08-21 13:09:41",3899,379,"2005-08-23 10:20:41",2,"2006-02-15 21:30:53",379,1,0.99,"2005-08-21 13:09:41","2006-02-15 22:17:20"
14886,"2005-08-22 03:59:01",4330,379,"2005-08-23 01:22:01",1,"2006-02-15 21:30:53",379,1,4.99,"2005-08-22 03:59:01","2006-02-15 22:17:20"
15399,"2005-08-22 23:11:59",3858,379,"2005-08-26 22:16:59",2,"2006-02-15 21:30:53",379,2,4.99,"2005-08-22 23:11:59","2006-02-15 22:17:20"
15446,"2005-08-23 00:49:24",503,379,"2005-08-26 02:09:24",2,"2006-02-15 21:30:53",379,1,4.99,"2005-08-23 00:49:24","2006-02-15 22:17:20"
15930,"2005-08-23 18:26:51",180,379,"2005-08-31 16:12:51",1,"2006-02-15 21:30:53",379,2,3.99,"2005-08-23 18:26:51","2006-02-15 22:17:20"
