film_id,title,description,release_year,rental_duration,rental_rate,length,replacement_cost,rating,special_features,film_last_update,language_name,category_name,actor_id,actor_first_name,actor_last_name,actor_last_update
475,"JAPANESE RUN","A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",2006,6,0.99,135,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Horror,65,ANGELA,HUDSON,"2006-02-15 04:34:33"
475,"JAPANESE RUN","A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",2006,6,0.99,135,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Horror,80,RALPH,CRUZ,"2006-02-15 04:34:33"
475,"JAPANESE RUN","A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",2006,6,0.99,135,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Horror,85,MINNIE,ZELLWEGER,"2006-02-15 04:34:33"
475,"JAPANESE RUN","A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",2006,6,0.99,135,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Horror,94,KENNETH,TORN,"2006-02-15 04:34:33"
475,"JAPANESE RUN","A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",2006,6,0.99,135,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Horror,99,JIM,MOSTEL,"2006-02-15 04:34:33"
475,"JAPANESE RUN","A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",2006,6,0.99,135,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Horror,145,KIM,ALLEN,"2006-02-15 04:34:33"
475,"JAPANESE RUN","A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",2006,6,0.99,135,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Horror,152,BEN,HARRIS,"2006-02-15 04:34:33"
475,"JAPANESE RUN","A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",2006,6,0.99,135,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Horror,192,JOHN,SUVARI,"2006-02-15 04:34:33"
476,"JASON TRAP","A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery",2006,5,2.99,130,9.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,39,GOLDIE,BRODY,"2006-02-15 04:34:33"
476,"JASON TRAP","A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery",2006,5,2.99,130,9.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,50,NATALIE,HOPKINS,"2006-02-15 04:34:33"
476,"JASON TRAP","A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery",2006,5,2.99,130,9.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,65,ANGELA,HUDSON,"2006-02-15 04:34:33"
476,"JASON TRAP","A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery",2006,5,2.99,130,9.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,152,BEN,HARRIS,"2006-02-15 04:34:33"
476,"JASON TRAP","A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery",2006,5,2.99,130,9.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,153,MINNIE,KILMER,"2006-02-15 04:34:33"
477,"JAWBREAKER BROOKLYN","A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat",2006,5,0.99,118,15.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Music,10,CHRISTIAN,GABLE,"2006-02-15 04:34:33"
477,"JAWBREAKER BROOKLYN","A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat",2006,5,0.99,118,15.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Music,27,JULIA,MCQUEEN,"2006-02-15 04:34:33"
477,"JAWBREAKER BROOKLYN","A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat",2006,5,0.99,118,15.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Music,37,VAL,BOLGER,"2006-02-15 04:34:33"
477,"JAWBREAKER BROOKLYN","A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat",2006,5,0.99,118,15.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Music,58,CHRISTIAN,AKROYD,"2006-02-15 04:34:33"
477,"JAWBREAKER BROOKLYN","A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat",2006,5,0.99,118,15.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Music,67,JESSICA,BAILEY,"2006-02-15 04:34:33"
478,"JAWS HARRY","A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House",2006,4,2.99,112,10.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Comedy,17,HELEN,VOIGHT,"2006-02-15 04:34:33"
478,"JAWS HARRY","A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House",2006,4,2.99,112,10.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Comedy,20,LUCILLE,TRACY,"2006-02-15 04:34:33"
478,"JAWS HARRY","A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House",2006,4,2.99,112,10.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Comedy,46,PARKER,GOLDBERG,"2006-02-15 04:34:33"
478,"JAWS HARRY","A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House",2006,4,2.99,112,10.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Comedy,85,MINNIE,ZELLWEGER,"2006-02-15 04:34:33"
478,"JAWS HARRY","A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House",2006,4,2.99,112,10.99,G,"Deleted Scenes","2006-02-15 05:03:42",English,Comedy,130,GRETA,KEITEL,"2006-02-15 04:34:33"
479,"JEDI BENEATH","A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria",2006,7,0.99,128,12.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,84,JAMES,PITT,"2006-02-15 04:34:33"
479,"JEDI BENEATH","A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria",2006,7,0.99,128,12.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,121,LIZA,BERGMAN,"2006-02-15 04:34:33"
479,"JEDI BENEATH","A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria",2006,7,0.99,128,12.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,123,JULIANNE,DENCH,"2006-02-15 04:34:33"
479,"JEDI BENEATH","A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria",2006,7,0.99,128,12.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Family,131,JANE,JACKMAN,"2006-02-15 04:34:33"
480,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",2006,3,2.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Classics,3,ED,CHASE,"2006-02-15 04:34:33"
480,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",2006,3,2.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Classics,10,CHRISTIAN,GABLE,"2006-02-15 04:34:33"
480,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",2006,3,2.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Classics,82,WOODY,JOLIE,"2006-02-15 04:34:33"
480,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",2006,3,2.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Classics,91,CHRISTOPHER,BERRY,"2006-02-15 04:34:33"
480,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",2006,3,2.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Classics,123,JULIANNE,DENCH,"2006-02-15 04:34:33"
480,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",2006,3,2.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Classics,153,MINNIE,KILMER,"2006-02-15 04:34:33"
481,"JEKYLL FROGMEN","A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank",2006,4,2.99,58,22.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,New,2,NICK,WAHLBERG,"2006-02-15 04:34:33"
481,"JEKYLL FROGMEN","A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank",2006,4,2.99,58,22.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,New,116,DAN,STREEP,"2006-02-15 04:34:33"
481,"JEKYLL FROGMEN","A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank",2006,4,2.99,58,22.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,New,142,JADA,RYDER,"2006-02-15 04:34:33"
482,"JEOPARDY ENCINO","A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India",2006,3,0.99,102,12.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Classics,29,ALEC,WAYNE,"2006-02-15 04:34:33"
482,"JEOPARDY ENCINO","A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India",2006,3,0.99,102,12.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Classics,86,GREG,CHAPLIN,"2006-02-15 04:34:33"
482,"JEOPARDY ENCINO","A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India",2006,3,0.99,102,12.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Classics,151,GEOFFREY,HESTON,"2006-02-15 04:34:33"
482,"JEOPARDY ENCINO","A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India",2006,3,0.99,102,12.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Classics,186,JULIA,ZELLWEGER,"2006-02-15 04:34:33"
482,"JEOPARDY ENCINO","A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India",2006,3,0.99,102,12.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Classics,198,MARY,KEITEL,"2006-02-15 04:34:33"
483,"JERICHO MULAN","A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat",2006,3,2.99,171,29.99,NC-17,Commentaries,"2006-02-15 05:03:42",English,Games,22,ELVIS,MARX,"2006-02-15 04:34:33"
483,"JERICHO MULAN","A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat",2006,3,2.99,171,29.99,NC-17,Commentaries,"2006-02-15 05:03:42",English,Games,158,VIVIEN,BASINGER,"2006-02-15 04:34:33"
483,"JERICHO MULAN","A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat",2006,3,2.99,171,29.99,NC-17,Commentaries,"2006-02-15 05:03:42",English,Games,175,WILLIAM,HACKMAN,"2006-02-15 04:34:33"
483,"JERICHO MULAN","A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat",2006,3,2.99,171,29.99,NC-17,Commentaries,"2006-02-15 05:03:42",English,Games,178,LISA,MONROE,"2006-02-15 04:34:33"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Classics,18,DAN,TORN,"2006-02-15 04:34:33"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Classics,36,BURT,DUKAKIS,"2006-02-15 04:34:33"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Classics,45,REESE,KILMER,"2006-02-15 04:34:33"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Classics,47,JULIA,BARRYMORE,"2006-02-15 04:34:33"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Classics,74,MILLA,KEITEL,"2006-02-15 04:34:33"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Classics,135,RITA,REYNOLDS,"2006-02-15 04:34:33"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Classics,160,CHRIS,DEPP,"2006-02-15 04:34:33"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Classics,196,BELA,WALKEN,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,2,NICK,WAHLBERG,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,11,ZERO,CAGE,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,37,VAL,BOLGER,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,55,FAY,KILMER,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,102,WALTER,TORN,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,128,CATE,MCQUEEN,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,136,ED,MANSFIELD,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,143,RIVER,DEAN,"2006-02-15 04:34:33"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Children,192,JOHN,SUVARI,"2006-02-15 04:34:33"
486,"JET NEIGHBORS","A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat",2006,7,4.99,59,14.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,55,FAY,KILMER,"2006-02-15 04:34:33"
486,"JET NEIGHBORS","A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat",2006,7,4.99,59,14.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,86,GREG,CHAPLIN,"2006-02-15 04:34:33"
486,"JET NEIGHBORS","A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat",2006,7,4.99,59,14.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,96,GENE,WILLIS,"2006-02-15 04:34:33"
486,"JET NEIGHBORS","A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat",2006,7,4.99,59,14.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,153,MINNIE,KILMER,"2006-02-15 04:34:33"
486,"JET NEIGHBORS","A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat",2006,7,4.99,59,14.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,184,HUMPHREY,GARLAND,"2006-02-15 04:34:33"
486,"JET NEIGHBORS","A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat",2006,7,4.99,59,14.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,194,MERYL,ALLEN,"2006-02-15 04:34:33"
487,"JINGLE SAGEBRUSH","A Epic Character Study of a Feminist And a Student who must Meet a Woman in A Baloon",2006,6,4.99,124,29.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Classics,145,KIM,ALLEN,"2006-02-15 04:34:33"
487,"JINGLE SAGEBRUSH","A Epic Character Study of a Feminist And a Student who must Meet a Woman in A Baloon",2006,6,4.99,124,29.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Classics,172,GROUCHO,WILLIAMS,"2006-02-15 04:34:33"
488,"JOON NORTHWEST","A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank",2006,3,0.99,105,23.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Sports,29,ALEC,WAYNE,"2006-02-15 04:34:33"
488,"JOON NORTHWEST","A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank",2006,3,0.99,105,23.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Sports,89,CHARLIZE,DENCH,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,33,MILLA,PECK,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,54,PENELOPE,PINKETT,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,111,CAMERON,ZELLWEGER,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,120,PENELOPE,MONROE,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,122,SALMA,NOLTE,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,137,MORGAN,WILLIAMS,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,139,EWAN,GOODING,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,154,MERYL,GIBSON,"2006-02-15 04:34:33"
489,"JUGGLER HARDLY","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,4,0.99,54,14.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",English,Animation,179,ED,GUINESS,"2006-02-15 04:34:33"
490,"JUMANJI BLADE","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",2006,4,2.99,121,13.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,4,JENNIFER,DAVIS,"2006-02-15 04:34:33"
490,"JUMANJI BLADE","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",2006,4,2.99,121,13.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,19,BOB,FAWCETT,"2006-02-15 04:34:33"
490,"JUMANJI BLADE","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",2006,4,2.99,121,13.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,44,NICK,STALLONE,"2006-02-15 04:34:33"
490,"JUMANJI BLADE","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",2006,4,2.99,121,13.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,51,GARY,PHOENIX,"2006-02-15 04:34:33"
490,"JUMANJI BLADE","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",2006,4,2.99,121,13.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,53,MENA,TEMPLE,"2006-02-15 04:34:33"
490,"JUMANJI BLADE","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",2006,4,2.99,121,13.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,99,JIM,MOSTEL,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,22,ELVIS,MARX,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,23,SANDRA,KILMER,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,65,ANGELA,HUDSON,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,84,JAMES,PITT,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,101,SUSAN,DAVIS,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,122,SALMA,NOLTE,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,141,CATE,HARRIS,"2006-02-15 04:34:33"
491,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,4,0.99,74,18.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Children,173,ALAN,DREYFUSS,"2006-02-15 04:34:33"
492,"JUNGLE CLOSER","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,6,0.99,134,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,New,20,LUCILLE,TRACY,"2006-02-15 04:34:33"
492,"JUNGLE CLOSER","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,6,0.99,134,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,New,53,MENA,TEMPLE,"2006-02-15 04:34:33"
492,"JUNGLE CLOSER","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,6,0.99,134,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,New,75,BURT,POSEY,"2006-02-15 04:34:33"
492,"JUNGLE CLOSER","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,6,0.99,134,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,New,116,DAN,STREEP,"2006-02-15 04:34:33"
492,"JUNGLE CLOSER","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,6,0.99,134,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,New,184,HUMPHREY,GARLAND,"2006-02-15 04:34:33"
492,"JUNGLE CLOSER","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,6,0.99,134,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,New,189,CUBA,BIRCH,"2006-02-15 04:34:33"
493,"KANE EXORCIST","A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",2006,5,0.99,92,18.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Foreign,34,AUDREY,OLIVIER,"2006-02-15 04:34:33"
